Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,Age_As_on_match
12874,33599500059,335995,59,SB Bangar,10-11-1972,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Rajasthan Royals,2008,36
12875,33599500060,335995,60,WPUJC Vaas,1/27/1974,Left-hand bat,Left-arm fast-medium,Sri Lanka,Player,Deccan Chargers,Rajasthan Royals,2008,34
12876,33599500061,335995,61,RP Singh,12-06-1985,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Rajasthan Royals,2008,23
12877,33599500070,335995,70,Shahid Afridi,03-01-1980,Right-hand bat,Legbreak googly,Pakistan,Player,Deccan Chargers,Rajasthan Royals,2008,28
12878,33599500099,335995,99,D Kalyankrishna,12/16/1983,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Rajasthan Royals,2008,25
12879,33599500131,335995,131,PP Ojha,09-05-1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Rajasthan Royals,2008,22
12880,33599500232,335995,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Rajasthan Royals,2008,21
12881,33599500031,335995,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,26
12882,33599500032,335995,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Deccan Chargers,2008,27
12883,33599500033,335995,33,M Kaif,12-01-1980,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,28
12884,33599500035,335995,35,RA Jadeja,12-06-1988,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Deccan Chargers,2008,20
12885,33599500037,335995,37,D Salunkhe,11-12-1982,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,26
12886,33599500038,335995,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Deccan Chargers,2008,39
12887,33599500039,335995,39,SK Trivedi,09-04-1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Deccan Chargers,2008,26
12888,33599500069,335995,69,Kamran Akmal,1/13/1982,Right-hand bat,N/A,Pakistan,Keeper,Rajasthan Royals,Deccan Chargers,2008,26
12889,33599500074,335995,74,GC Smith,02-01-1981,Left-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Deccan Chargers,2008,27
12890,33599500075,335995,75,Pankaj Singh,05-06-1985,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Deccan Chargers,2008,23
12891,33599500126,335995,126,MM Patel,07-12-1983,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Deccan Chargers,2008,25
12892,33599600024,335996,24,K Goel,12/24/1986,Left-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,22
12893,33599600026,335996,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Mumbai Indians,2008,31
12894,33599600027,335996,27,Yuvraj Singh,12-12-1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Mumbai Indians,2008,27
12895,33599600029,335996,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Kings XI Punjab,Mumbai Indians,2008,24
12896,33599600064,335996,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Mumbai Indians,2008,31
12897,33599600065,335996,65,S Sohal,11-10-1987,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,21
12898,33599600066,335996,66,B Lee,11-08-1976,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Mumbai Indians,2008,32
12899,33599600067,335996,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,20
12900,33599600076,335996,76,RR Sarwan,6/23/1980,Right-hand bat,Legbreak,West Indies,Player,Kings XI Punjab,Mumbai Indians,2008,28
12901,33599600077,335996,77,S Sreesanth,02-06-1983,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Mumbai Indians,2008,25
12902,33599600078,335996,78,VRV Singh,9/17/1984,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Mumbai Indians,2008,24
12903,33599600043,335996,43,L Ronchi,4/23/1981,Right-hand bat,N/A,Australia,Keeper,Mumbai Indians,Kings XI Punjab,2008,27
12904,33599600044,335996,44,ST Jayasuriya,6/30/1969,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Kings XI Punjab,2008,39
12905,33599600046,335996,46,RV Uthappa,11-11-1985,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,23
12906,33599600048,335996,48,AM Nayar,10-08-1983,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,25
12907,33599600049,335996,49,SM Pollock,7/16/1973,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Kings XI Punjab,2008,35
12908,33599600050,335996,50,Harbhajan Singh,07-03-1980,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kings XI Punjab,2008,28
12909,33599600071,335996,71,DJ Bravo,10-07-1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kings XI Punjab,2008,25
12910,33599600072,335996,72,MA Khote,4/22/1980,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,28
12911,33599600073,335996,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Kings XI Punjab,2008,29
12912,33599600079,335996,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Mumbai Indians,Kings XI Punjab,2008,19
12913,33599600080,335996,80,DS Kulkarni,12-10-1988,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,20
12914,33599700031,335997,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,26
12915,33599700032,335997,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,27
12916,33599700033,335997,33,M Kaif,12-01-1980,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,28
12917,33599700035,335997,35,RA Jadeja,12-06-1988,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,20
12918,33599700036,335997,36,M Rawat,10/25/1985,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Royal Challengers Bangalore,2008,23
12919,33599700037,335997,37,D Salunkhe,11-12-1982,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,26
12920,33599700038,335997,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Royal Challengers Bangalore,2008,39
12921,33599700039,335997,39,SK Trivedi,09-04-1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,26
12922,33599700074,335997,74,GC Smith,02-01-1981,Left-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,27
12923,33599700102,335997,102,Sohail Tanvir,12-12-1984,Left-hand bat,Left-arm medium-fast,Pakistan,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,24
12924,33599700126,335997,126,MM Patel,07-12-1983,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,25
12925,33599700006,335997,6,R Dravid,01-11-1973,Right-hand bat,Right-arm offbreak,India,Captain,Royal Challengers Bangalore,Rajasthan Royals,2008,35
12926,33599700008,335997,8,V Kohli,11-05-1988,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,20
12927,33599700009,335997,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,33
12928,33599700011,335997,11,MV Boucher,12-03-1976,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Rajasthan Royals,2008,32
12929,33599700014,335997,14,P Kumar,10-02-1986,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,22
12930,33599700015,335997,15,Z Khan,10-07-1978,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,30
12931,33599700016,335997,16,SB Joshi,06-06-1970,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,38
12932,33599700051,335997,51,S Chanderpaul,8/16/1974,Left-hand bat,Legbreak,West Indies,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,34
12933,33599700052,335997,52,LRPL Taylor,03-08-1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,24
12934,33599700081,335997,81,R Vinay Kumar,02-12-1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,24
12935,33599700124,335997,124,A Kumble,10/17/1970,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,38
12936,33599800001,335998,1,SC Ganguly,07-08-1972,Left-hand bat,Right-arm medium,India,Captain,Kolkata Knight Riders,Chennai Super Kings,2008,36
12937,33599800002,335998,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Keeper,Kolkata Knight Riders,Chennai Super Kings,2008,27
12938,33599800003,335998,3,RT Ponting,12/19/1974,Right-hand bat,Right-arm medium,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2008,34
12939,33599800004,335998,4,DJ Hussey,7/15/1977,Right-hand bat,Right-arm offbreak,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2008,31
12940,33599800005,335998,5,Mohammad Hafeez,10/17/1980,Right-hand bat,Right-arm offbreak,Pakistan,Player,Kolkata Knight Riders,Chennai Super Kings,2008,28
12941,33599800062,335998,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Player,Kolkata Knight Riders,Chennai Super Kings,2008,24
12942,33599800063,335998,63,LR Shukla,05-06-1981,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Chennai Super Kings,2008,27
12943,33599800082,335998,82,AB Agarkar,12-04-1977,Right-hand bat,Right-arm fast,India,Player,Kolkata Knight Riders,Chennai Super Kings,2008,31
12944,33599800083,335998,83,M Kartik,09-11-1976,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Chennai Super Kings,2008,32
12945,33599800084,335998,84,I Sharma,09-02-1988,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Chennai Super Kings,2008,20
12946,33599800106,335998,106,AB Dinda,3/25/1984,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Chennai Super Kings,2008,24
12947,33599800017,335998,17,PA Patel,03-09-1985,Left-hand bat,N/A,India,Player,Chennai Super Kings,Kolkata Knight Riders,2008,23
12948,33599800018,335998,18,ML Hayden,10/29/1971,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Kolkata Knight Riders,2008,37
12949,33599800019,335998,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Kolkata Knight Riders,2008,33
12950,33599800020,335998,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,2008,27
12951,33599800021,335998,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kolkata Knight Riders,2008,22
12952,33599800022,335998,22,JDP Oram,7/28/1978,Left-hand bat,Right-arm fast-medium,New Zealand,Player,Chennai Super Kings,Kolkata Knight Riders,2008,30
12953,33599800023,335998,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kolkata Knight Riders,2008,28
12954,33599800119,335998,119,Joginder Sharma,10/23/1983,Right-hand bat,Right-arm fast-medium,India,Player,Chennai Super Kings,Kolkata Knight Riders,2008,25
12955,33599800120,335998,120,MS Gony,01-04-1984,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kolkata Knight Riders,2008,24
12956,33599800121,335998,121,M Muralitharan,4/17/1972,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Kolkata Knight Riders,2008,36
12957,33599800435,335998,435,P Amarnath,06-01-1982,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kolkata Knight Riders,2008,26
12958,33599900053,335999,53,AC Gilchrist,11/14/1971,Left-hand bat,Right-arm offbreak,Australia,Keeper,Deccan Chargers,Mumbai Indians,2008,37
12959,33599900055,335999,55,VVS Laxman,11-01-1974,Right-hand bat,Right-arm offbreak,India,Captain,Deccan Chargers,Mumbai Indians,2008,34
12960,33599900056,335999,56,A Symonds,06-09-1975,Right-hand bat,Right-arm offbreak,Australia,Player,Deccan Chargers,Mumbai Indians,2008,33
12961,33599900057,335999,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Mumbai Indians,2008,21
12962,33599900059,335999,59,SB Bangar,10-11-1972,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Mumbai Indians,2008,36
12963,33599900061,335999,61,RP Singh,12-06-1985,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Mumbai Indians,2008,23
12964,33599900070,335999,70,Shahid Afridi,03-01-1980,Right-hand bat,Legbreak googly,Pakistan,Player,Deccan Chargers,Mumbai Indians,2008,28
12965,33599900098,335999,98,DNT Zoysa,5/13/1978,Left-hand bat,Left-arm fast-medium,Sri Lanka,Player,Deccan Chargers,Mumbai Indians,2008,30
12966,33599900099,335999,99,D Kalyankrishna,12/16/1983,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Mumbai Indians,2008,25
12967,33599900131,335999,131,PP Ojha,09-05-1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Mumbai Indians,2008,22
12968,33599900232,335999,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Mumbai Indians,2008,21
12969,33599900043,335999,43,L Ronchi,4/23/1981,Right-hand bat,N/A,Australia,Keeper,Mumbai Indians,Deccan Chargers,2008,27
12970,33599900044,335999,44,ST Jayasuriya,6/30/1969,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Deccan Chargers,2008,39
12971,33599900046,335999,46,RV Uthappa,11-11-1985,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Deccan Chargers,2008,23
12972,33599900048,335999,48,AM Nayar,10-08-1983,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Deccan Chargers,2008,25
12973,33599900049,335999,49,SM Pollock,7/16/1973,Right-hand bat,Right-arm fast-medium,South Africa,Captain,Mumbai Indians,Deccan Chargers,2008,35
12974,33599900071,335999,71,DJ Bravo,10-07-1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Deccan Chargers,2008,25
12975,33599900072,335999,72,MA Khote,4/22/1980,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Deccan Chargers,2008,28
12976,33599900073,335999,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Deccan Chargers,2008,29
12977,33599900080,335999,80,DS Kulkarni,12-10-1988,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Deccan Chargers,2008,20
12978,33599900085,335999,85,AM Rahane,06-06-1988,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Deccan Chargers,2008,20
12979,33599900148,335999,148,SD Chitnis,05-06-1987,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Deccan Chargers,2008,21
12980,33600000024,336000,24,K Goel,12/24/1986,Left-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Delhi Daredevils,2008,22
12981,33600000026,336000,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Delhi Daredevils,2008,31
12982,33600000027,336000,27,Yuvraj Singh,12-12-1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Delhi Daredevils,2008,27
12983,33600000028,336000,28,SM Katich,8/21/1975,Left-hand bat,Slow left-arm chinaman,Australia,Player,Kings XI Punjab,Delhi Daredevils,2008,33
12984,33600000029,336000,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Kings XI Punjab,Delhi Daredevils,2008,24
12985,33600000064,336000,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Delhi Daredevils,2008,31
12986,33600000066,336000,66,B Lee,11-08-1976,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Delhi Daredevils,2008,32
12987,33600000067,336000,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Delhi Daredevils,2008,20
12988,33600000077,336000,77,S Sreesanth,02-06-1983,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Delhi Daredevils,2008,25
12989,33600000078,336000,78,VRV Singh,9/17/1984,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Delhi Daredevils,2008,24
12990,33600000092,336000,92,TM Srivastava,11-07-1989,Left-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,2008,19
12991,33600000040,336000,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Player,Delhi Daredevils,Kings XI Punjab,2008,27
12992,33600000041,336000,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Kings XI Punjab,2008,30
12993,33600000042,336000,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kings XI Punjab,2008,23
12994,33600000086,336000,86,Shoaib Malik,02-01-1982,Right-hand bat,Right-arm offbreak,Pakistan,Player,Delhi Daredevils,Kings XI Punjab,2008,26
12995,33600000087,336000,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,2008,23
12996,33600000088,336000,88,KD Karthik,06-01-1985,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Kings XI Punjab,2008,23
12997,33600000089,336000,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Kings XI Punjab,2008,29
12998,33600000090,336000,90,MF Maharoof,09-07-1984,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Kings XI Punjab,2008,24
12999,33600000091,336000,91,VY Mahesh,12/21/1987,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Kings XI Punjab,2008,21
13000,33600000117,336000,117,Mohammad Asif,12/20/1982,Left-hand bat,Right-arm fast-medium,Pakistan,Player,Delhi Daredevils,Kings XI Punjab,2008,26
13001,33600000118,336000,118,GD McGrath,02-09-1970,Right-hand bat,Right-arm fast-medium,Australia,Player,Delhi Daredevils,Kings XI Punjab,2008,38
13002,33600100017,336001,17,PA Patel,03-09-1985,Left-hand bat,N/A,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,23
13003,33600100018,336001,18,ML Hayden,10/29/1971,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,37
13004,33600100019,336001,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,33
13005,33600100020,336001,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Royal Challengers Bangalore,2008,27
13006,33600100021,336001,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,22
13007,33600100022,336001,22,JDP Oram,7/28/1978,Left-hand bat,Right-arm fast-medium,New Zealand,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,30
13008,33600100023,336001,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,28
